episode,level,total_reward,steps_taken,treasures_collected,final_score,lives_remaining,epsilon,duration_sec,avg_reward_100,avg_treasures_100,walls_hit,explored_cells,hint_accuracy
999,hard,1089.72,403,4,35,0,0.02,27.06,665.88,2.91,152,104,49.88
1000,hard,220.69,41,1,-15,0,0.02,2.73,657.59,2.87,2,25,68.29
1001,hard,467.92,85,2,10,0,0.02,7.21,652.24,2.85,10,44,65.88
1002,hard,643.84,98,3,75,0,0.02,6.94,652.9,2.85,14,53,67.35
1003,hard,239.7,34,1,0,0,0.02,2.28,650.55,2.84,2,28,73.53
1004,hard,904.68,229,4,105,0,0.02,15.87,650.38,2.84,51,65,53.71
1005,hard,602.39,155,2,20,0,0.02,10.54,654.1,2.85,37,79,60.0
1006,hard,756.7,177,3,40,0,0.02,12.5,651.9,2.84,32,74,62.15
1007,hard,478.94,152,2,15,0,0.02,11.72,643.95,2.81,37,46,46.71
1008,hard,371.39,35,2,35,0,0.02,2.77,645.44,2.82,3,24,85.71
1009,hard,1001.43,349,4,95,0,0.02,24.16,653.59,2.85,102,68,52.72
1010,hard,569.67,69,3,40,0,0.02,4.82,649.86,2.84,7,36,72.46
1011,hard,929.93,402,4,65,0,0.02,28.8,650.58,2.84,170,80,44.78
1012,hard,387.57,38,2,40,0,0.02,2.73,645.27,2.82,3,27,81.58
1013,hard,984.06,344,4,75,0,0.02,24.28,650.46,2.84,96,63,53.49
1014,hard,203.01,31,1,-10,0,0.02,2.34,646.38,2.82,4,23,58.06
1015,hard,400.26,47,2,30,0,0.02,3.11,646.15,2.82,4,29,70.21
1016,hard,397.87,47,2,15,0,0.02,3.4,643.29,2.81,2,31,68.09
1017,hard,605.32,79,3,80,0,0.02,5.2,644.99,2.82,6,44,69.62
1018,hard,504.22,111,2,40,0,0.02,7.68,643.19,2.81,8,52,51.35
1019,hard,410.19,56,2,40,0,0.02,4.14,638.1,2.79,3,29,67.86
1020,hard,620.37,99,3,60,0,0.02,8.44,632.68,2.78,15,51,68.69
1021,hard,261.23,55,1,-40,0,0.02,4.04,625.02,2.75,5,32,61.82
1022,hard,1169.21,420,5,135,0,0.02,28.64,631.22,2.77,173,81,52.62
1023,hard,171.68,26,1,0,0,0.02,1.95,624.68,2.74,5,15,65.38
1024,hard,209.81,30,1,0,0,0.02,2.29,622.49,2.73,1,20,70.0
1025,hard,948.35,283,4,75,0,0.02,19.97,622.02,2.73,83,70,49.12
1026,hard,239.23,45,1,0,0,0.02,3.53,622.21,2.73,3,28,68.89
1027,hard,820.98,172,4,90,0,0.02,11.4,624.53,2.74,51,59,59.3
1028,hard,575.75,59,3,55,0,0.02,4.31,628.32,2.76,3,37,72.88
1029,hard,830.65,121,4,110,0,0.02,8.34,631.85,2.78,15,58,64.46
1030,hard,914.1,218,4,110,0,0.02,14.58,628.34,2.78,54,66,66.06
1031,hard,467.78,85,2,30,0,0.02,6.33,626.69,2.77,13,44,64.71
1032,hard,476.65,130,2,5,0,0.02,9.68,619.53,2.75,26,42,60.0
1033,hard,402.19,55,2,10,0,0.02,4.67,619.02,2.75,6,34,69.09
1034,hard,225.81,36,1,0,0,0.02,2.46,619.63,2.75,3,27,77.78
1035,hard,473.35,75,2,10,0,0.02,5.4,622.43,2.76,4,39,68.0
1036,hard,702.94,130,3,75,0,0.02,9.65,623.74,2.76,21,55,65.38
1037,hard,458.62,68,2,30,0,0.02,4.41,625.94,2.77,5,37,66.18
1038,hard,1045.25,589,3,40,0,0.02,42.49,627.66,2.76,232,80,51.95
1039,hard,357.66,51,2,30,0,0.02,3.74,625.37,2.75,6,28,72.55
1040,hard,992.23,324,4,65,0,0.02,22.78,630.79,2.77,81,76,49.07
1041,hard,668.4,113,3,55,0,0.02,7.67,631.52,2.77,13,57,61.06
1042,hard,419.0,65,2,35,0,0.02,4.7,631.48,2.77,4,34,60.0
1043,hard,689.74,181,3,65,0,0.02,13.6,627.35,2.75,53,49,69.61
1044,hard,962.48,297,4,90,0,0.02,20.79,626.64,2.75,106,70,58.59
1045,hard,458.06,75,2,30,0,0.02,5.06,622.7,2.73,11,40,72.0
1046,hard,1108.31,318,4,85,0,0.02,21.38,624.98,2.73,27,78,55.66
1047,hard,510.69,100,2,40,0,0.02,7.03,622.08,2.71,10,50,64.0
1048,hard,597.3,75,3,60,0,0.02,6.51,615.87,2.69,5,38,70.67
1049,hard,1038.55,323,4,75,0,0.02,22.16,617.57,2.69,34,61,55.11
1050,hard,1302.52,537,4,70,0,0.02,40.25,627.93,2.72,164,72,65.92
1051,hard,474.2,84,2,5,0,0.02,5.82,630.3,2.73,5,44,59.52
1052,hard,604.32,72,3,95,0,0.02,4.8,632.31,2.74,6,48,69.44
1053,hard,466.75,77,2,50,0,0.02,6.24,631.15,2.73,4,44,64.94
1054,hard,636.96,94,3,35,0,0.02,6.52,631.81,2.73,6,50,61.7
1055,hard,466.91,87,2,15,0,0.02,6.06,632.56,2.73,5,42,57.47
1056,hard,358.55,47,2,45,0,0.02,3.54,628.03,2.72,10,26,70.21
1057,hard,910.54,211,4,100,0,0.02,14.04,631.19,2.73,54,72,57.82
1058,hard,466.89,77,2,45,0,0.02,5.4,631.33,2.73,10,42,71.43
1059,hard,774.32,173,4,110,0,0.02,12.82,637.12,2.76,54,58,52.6
1060,hard,585.59,86,3,35,0,0.02,5.81,633.02,2.75,17,42,68.6
1061,hard,810.56,149,4,75,0,0.02,10.63,639.42,2.78,37,58,65.77
1062,hard,698.5,111,3,30,0,0.02,7.56,642.16,2.79,8,58,63.96
1063,hard,576.18,77,3,35,0,0.02,5.1,641.47,2.79,7,43,70.13
1064,hard,421.67,70,2,0,0,0.02,5.14,641.29,2.79,8,44,62.86
1065,hard,869.24,139,4,115,0,0.02,9.98,643.56,2.8,14,50,65.47
1066,hard,883.9,147,4,95,0,0.02,12.63,641.51,2.8,19,60,65.99
1067,hard,615.85,109,3,55,0,0.02,9.39,638.73,2.79,17,44,63.3
1068,hard,385.79,34,2,35,0,0.02,3.1,638.72,2.79,1,25,85.29
1069,hard,434.11,67,2,25,0,0.02,5.5,641.0,2.8,5,32,61.19
1070,hard,319.82,192,1,-30,0,0.02,14.13,642.33,2.8,66,42,52.08
1071,hard,565.58,123,3,65,0,0.02,9.5,645.9,2.82,35,42,63.41
1072,hard,214.26,29,1,-10,0,0.02,2.39,638.62,2.79,2,24,68.97
1073,hard,196.04,34,1,-5,0,0.02,2.26,628.31,2.75,7,20,76.47
1074,hard,422.1,65,2,35,0,0.02,6.18,624.74,2.73,9,35,64.62
1075,hard,1066.53,288,4,90,0,0.02,21.93,624.2,2.73,50,85,57.29
1076,hard,604.36,71,3,65,0,0.02,5.72,624.37,2.73,5,44,73.24
1077,hard,426.9,98,2,45,0,0.02,7.2,618.98,2.71,20,36,56.12
1078,hard,709.26,120,3,70,0,0.02,9.39,619.65,2.71,13,57,59.17
1079,hard,437.19,119,2,20,0,0.02,9.9,618.18,2.7,31,36,61.34
1080,hard,240.62,37,1,0,0,0.02,2.82,618.0,2.7,0,29,72.97
1081,hard,409.79,73,2,25,0,0.02,7.25,609.11,2.67,9,35,65.75
1082,hard,183.71,48,1,0,0,0.02,3.84,608.76,2.67,5,17,56.25
1083,hard,297.51,119,1,-30,0,0.02,8.88,602.83,2.64,41,46,56.3
1084,hard,597.15,82,3,35,0,0.02,6.28,603.23,2.64,13,42,75.61
1085,hard,202.49,40,1,5,0,0.02,2.83,595.04,2.61,4,23,62.5
1086,hard,963.44,283,4,55,0,0.02,25.75,596.05,2.61,47,59,55.48
1087,hard,1006.11,333,4,80,0,0.02,24.14,597.82,2.61,92,81,47.75
1088,hard,1146.9,392,4,80,0,0.02,27.12,603.54,2.62,31,57,52.81
1089,hard,629.45,95,3,70,0,0.02,6.62,607.1,2.64,15,46,62.11
1090,hard,207.32,38,1,10,0,0.02,2.4,606.99,2.64,4,20,68.42
1091,hard,411.48,193,1,-15,0,0.02,14.97,601.9,2.61,33,48,50.26
1092,hard,945.42,413,3,40,0,0.02,95.39,607.72,2.63,113,65,53.75
1093,hard,916.93,216,4,85,0,0.02,37.85,614.69,2.66,48,69,62.04
1094,hard,237.13,114,1,0,0,0.02,18.12,606.84,2.63,47,34,45.61
1095,hard,407.37,87,2,35,0,0.02,9.1,602.34,2.61,20,33,59.77
1096,hard,417.88,53,2,25,0,0.02,6.55,599.78,2.6,2,28,71.7
1097,hard,469.06,96,2,5,0,0.02,18.24,592.76,2.58,6,39,55.21
1098,hard,263.0,104,1,5,0,0.02,12.06,586.44,2.55,33,38,52.88
1099,hard,608.2,69,3,75,0,0.02,23.56,581.63,2.54,8,42,71.01
1100,hard,37.25,22,0,-45,0,0.02,11.6,579.79,2.53,1,17,63.64
1101,hard,418.01,117,2,-35,0,0.02,26.12,579.29,2.53,32,53,54.7
1102,hard,619.17,91,3,70,0,0.02,10.21,579.05,2.53,15,44,67.03
1103,hard,790.43,253,3,35,0,0.02,22.2,584.55,2.55,48,61,52.96
1104,hard,478.1,139,2,-35,0,0.02,14.05,580.29,2.53,26,46,57.55
1105,hard,420.91,102,2,0,0,0.02,10.88,578.47,2.53,37,32,68.63
1106,hard,419.08,58,2,40,0,0.02,5.41,575.1,2.52,6,30,70.69
1107,hard,430.19,59,2,25,0,0.02,5.68,574.61,2.52,4,32,71.19
1108,hard,416.05,46,2,30,0,0.02,6.05,575.05,2.52,3,31,71.74
1109,hard,350.56,43,2,30,0,0.02,3.82,568.55,2.5,12,25,76.74
1110,hard,167.75,34,1,0,0,0.02,3.02,564.53,2.48,6,17,64.71
1111,hard,629.4,105,3,55,0,0.02,10.44,561.52,2.47,18,49,65.71
1112,hard,1112.65,465,4,50,0,0.02,43.33,568.77,2.49,131,71,57.2
1113,hard,1000.51,391,4,90,0,0.02,36.95,568.94,2.49,154,78,51.66
1114,hard,428.54,86,2,40,0,0.02,7.7,571.19,2.5,13,28,67.44
1115,hard,52.52,84,0,-55,0,0.02,8.25,567.71,2.48,28,23,53.57
1116,hard,438.57,91,2,-15,0,0.02,8.73,568.12,2.48,13,46,60.44
1117,hard,860.06,320,4,60,0,0.02,30.1,570.67,2.49,113,64,51.56
1118,hard,189.53,134,1,-10,0,0.02,11.67,567.52,2.48,56,29,37.31
1119,hard,539.12,134,2,10,0,0.02,12.02,568.81,2.48,15,55,50.0
1120,hard,403.39,46,2,25,0,0.02,4.37,566.64,2.47,3,28,73.91
1121,hard,247.15,67,1,-25,0,0.02,5.79,566.5,2.47,13,33,55.22
1122,hard,358.17,39,2,55,0,0.02,3.51,558.39,2.44,6,26,84.62
1123,hard,498.38,120,2,15,0,0.02,11.83,561.66,2.45,32,58,60.0
1124,hard,1011.08,268,4,55,0,0.02,25.61,569.67,2.48,74,102,55.22
1125,hard,486.58,110,2,45,0,0.02,9.48,565.05,2.46,17,50,56.36
1126,hard,872.38,149,4,105,0,0.02,11.48,571.38,2.49,39,63,64.43
1127,hard,195.85,29,1,10,0,0.02,2.53,565.13,2.46,4,20,79.31
1128,hard,273.11,45,1,-5,0,0.02,3.9,562.11,2.44,2,34,71.11
1129,hard,919.42,213,4,135,0,0.02,19.13,562.99,2.44,28,59,56.34
1130,hard,925.5,185,4,45,0,0.02,14.67,563.11,2.44,29,80,60.54
1131,hard,457.39,109,2,35,0,0.02,10.9,563.0,2.44,29,48,58.72
1132,hard,442.07,192,1,-10,0,0.02,15.74,562.66,2.43,23,55,44.27
1133,hard,21.97,23,0,-55,0,0.02,2.81,558.86,2.41,2,14,52.17
1134,hard,516.24,129,2,35,0,0.02,12.12,561.76,2.42,30,58,58.91
1135,hard,365.86,55,2,25,0,0.02,4.82,560.69,2.42,10,28,65.45
1136,hard,635.0,111,3,45,0,0.02,9.44,560.01,2.42,11,50,58.56
1137,hard,428.93,79,2,0,0,0.02,6.74,559.71,2.42,11,34,59.49
1138,hard,629.38,95,3,75,0,0.02,7.78,555.55,2.42,7,49,66.32
1139,hard,832.24,129,4,75,0,0.02,10.01,560.3,2.44,12,57,64.34
1140,hard,1002.99,231,4,65,0,0.02,26.37,560.4,2.44,28,72,59.74
1141,hard,656.96,87,3,75,0,0.02,9.71,560.29,2.44,7,52,68.97
1142,hard,424.08,66,2,10,0,0.02,7.64,560.34,2.44,7,37,65.15
1143,hard,242.31,50,1,5,0,0.02,4.7,555.87,2.42,3,27,64.0
1144,hard,1131.21,497,4,50,0,0.02,47.34,557.55,2.42,153,80,50.3
1145,hard,645.04,82,3,80,0,0.02,7.21,559.42,2.43,7,45,70.73
1146,hard,1357.3,499,5,75,0,0.02,41.94,561.91,2.44,174,93,62.12
1147,hard,1177.09,419,4,60,0,0.02,35.79,568.58,2.46,56,72,52.74
1148,hard,589.46,71,3,80,0,0.02,6.99,568.5,2.46,5,39,70.42
1149,hard,456.36,93,2,25,0,0.02,11.0,562.68,2.44,12,43,53.76
1150,hard,617.26,109,3,80,0,0.02,8.93,555.82,2.43,19,45,66.97
1151,hard,1500.88,740,5,55,0,0.02,65.61,566.09,2.46,240,102,48.24
1152,hard,178.23,48,1,5,0,0.02,4.12,561.83,2.44,12,20,52.08
1153,hard,660.16,104,3,80,0,0.02,9.19,563.76,2.45,2,43,57.69
1154,hard,-11.13,23,0,-45,0,0.02,1.9,557.28,2.42,9,12,52.17
1155,hard,358.9,65,2,10,0,0.02,6.24,556.2,2.42,12,33,60.0
1156,hard,229.92,30,1,0,0,0.02,2.42,554.92,2.41,1,23,83.33
1157,hard,581.82,129,2,10,0,0.02,11.85,551.63,2.39,6,66,52.71
1158,hard,433.57,80,2,45,0,0.02,8.07,551.3,2.39,14,36,67.5
1159,hard,393.16,46,2,30,0,0.02,3.57,547.48,2.37,2,28,69.57
1160,hard,425.85,85,2,10,0,0.02,7.19,545.89,2.36,14,38,57.65
1161,hard,683.5,129,3,90,0,0.02,10.85,544.62,2.35,10,57,55.04
1162,hard,466.8,70,2,50,0,0.02,7.27,542.3,2.34,0,40,61.43
1163,hard,472.23,144,2,40,0,0.02,12.39,541.26,2.33,71,39,79.17
1164,hard,418.29,60,2,0,0,0.02,5.24,541.23,2.33,5,35,71.67
1165,hard,234.85,37,1,-5,0,0.02,3.24,534.88,2.3,3,25,78.38
1166,hard,801.38,299,3,30,0,0.02,24.71,534.06,2.29,76,64,50.17
1167,hard,402.45,51,2,30,0,0.02,4.25,531.92,2.28,5,33,66.67
1168,hard,169.45,28,1,0,0,0.02,1.87,529.76,2.27,8,15,78.57
1169,hard,634.01,232,2,-15,0,0.02,17.95,531.76,2.27,40,60,57.76
1170,hard,849.92,262,3,25,0,0.02,23.22,537.06,2.29,35,69,53.82
1171,hard,439.05,81,2,20,0,0.02,6.86,535.79,2.28,6,32,64.2
1172,hard,1174.76,487,4,80,0,0.02,38.76,545.4,2.31,89,59,51.54
1173,hard,245.96,42,1,-10,0,0.02,3.94,545.9,2.31,6,28,71.43
1174,hard,258.33,45,1,-20,0,0.02,4.52,544.26,2.3,2,28,68.89
1175,hard,716.52,183,3,60,0,0.02,15.44,540.76,2.29,50,60,53.55
1176,hard,657.38,121,3,70,0,0.02,9.42,541.29,2.29,29,57,57.85
1177,hard,1036.72,390,4,45,0,0.02,29.25,547.39,2.31,111,84,50.26
1178,hard,470.32,89,2,45,0,0.02,9.19,545.0,2.3,12,50,56.18
1179,hard,462.84,88,2,15,0,0.02,6.81,545.26,2.3,6,39,60.23
1180,hard,589.21,176,2,30,0,0.02,14.11,548.74,2.31,32,62,56.25
1181,hard,521.25,242,2,-10,0,0.02,19.66,549.86,2.31,52,39,47.52
1182,hard,445.89,83,2,30,0,0.02,6.29,552.48,2.32,2,33,56.63
1183,hard,474.44,91,2,15,0,0.02,8.28,554.25,2.33,6,40,59.34
1184,hard,500.05,139,2,10,0,0.02,11.6,553.28,2.32,36,57,58.99
1185,hard,835.35,281,3,-35,0,0.02,22.98,559.61,2.34,59,79,51.96
1186,hard,507.94,112,2,30,0,0.02,8.99,555.05,2.32,25,58,57.14
1187,hard,475.91,79,2,-5,0,0.02,7.48,549.75,2.3,1,46,59.49
1188,hard,627.03,151,3,70,0,0.02,14.88,544.55,2.29,60,44,76.82
1189,hard,655.59,110,3,55,0,0.02,8.78,544.81,2.29,10,48,65.45
1190,hard,614.39,181,2,35,0,0.02,13.97,548.88,2.3,36,62,59.67
1191,hard,452.89,117,2,10,0,0.02,9.23,549.3,2.31,27,48,58.12
1192,hard,406.99,61,2,20,0,0.02,5.09,543.91,2.3,8,33,70.49
1193,hard,170.46,21,1,0,0,0.02,1.97,536.45,2.27,2,14,76.19
1194,hard,585.55,65,3,75,0,0.02,5.3,539.93,2.29,9,40,70.77
1195,hard,993.43,243,4,55,0,0.02,20.99,545.79,2.31,12,63,58.44
1196,hard,440.27,71,2,35,0,0.02,5.63,546.02,2.31,1,38,60.56
1197,hard,604.78,64,3,85,0,0.02,5.09,547.37,2.32,2,40,75.0
1198,hard,470.29,107,2,5,0,0.02,8.93,549.45,2.33,9,37,54.21
1199,hard,926.08,198,4,65,0,0.02,15.35,552.62,2.34,23,64,62.12
1200,hard,838.07,122,4,50,0,0.02,10.39,560.63,2.38,9,65,67.21
1201,hard,899.64,161,4,75,0,0.02,14.88,565.45,2.4,15,63,65.84
1202,hard,232.62,45,1,10,0,0.02,3.1,561.58,2.38,6,26,71.11
1203,hard,347.55,28,2,50,0,0.02,2.63,557.16,2.37,2,21,89.29
1204,hard,775.21,360,3,20,0,0.02,27.05,560.13,2.38,105,62,47.5
1205,hard,395.42,44,2,20,0,0.02,3.88,559.87,2.38,5,27,72.73
1206,hard,422.98,75,2,40,0,0.02,5.98,559.91,2.38,11,34,60.0
1207,hard,452.81,100,2,5,0,0.02,9.46,560.14,2.38,5,43,58.0
1208,hard,378.22,55,2,10,0,0.02,4.52,559.76,2.38,7,28,69.09
1209,hard,698.7,491,3,55,0,0.02,57.99,563.24,2.39,375,58,58.25
1210,hard,393.68,55,2,25,0,0.02,5.95,565.5,2.4,6,25,69.09
1211,hard,412.81,63,2,10,0,0.02,7.83,563.33,2.39,8,35,65.08
1212,hard,229.29,59,1,5,0,0.02,6.29,554.5,2.36,13,26,67.8
1213,hard,382.82,57,2,30,0,0.02,5.96,548.32,2.34,9,31,70.18
1214,hard,629.07,99,3,85,0,0.02,12.31,550.33,2.35,5,46,64.65
1215,hard,597.29,78,3,75,0,0.02,8.75,555.78,2.38,4,43,67.95
1216,hard,1090.96,386,4,90,0,0.02,38.2,562.3,2.4,99,61,61.66
1217,hard,535.46,119,2,15,0,0.02,11.2,559.05,2.38,12,52,61.34
1218,hard,901.26,287,4,110,0,0.02,30.31,566.17,2.41,93,62,55.4
1219,hard,523.35,131,2,40,0,0.02,9.57,566.01,2.41,11,42,52.67
1220,hard,637.95,100,3,75,0,0.02,7.95,568.36,2.42,20,52,66.0
1221,hard,617.05,115,3,45,0,0.02,8.76,572.06,2.44,27,52,66.96
1222,hard,268.05,67,1,-40,0,0.02,4.8,571.16,2.43,10,33,67.16
1223,hard,619.92,83,3,55,0,0.02,6.36,572.37,2.44,3,41,66.27
1224,hard,1214.44,396,4,70,0,0.02,36.09,574.41,2.44,19,65,54.8
1225,hard,909.78,161,4,95,0,0.02,15.7,578.64,2.46,12,57,65.22
1226,hard,401.34,48,2,25,0,0.02,5.75,573.93,2.44,1,29,64.58
1227,hard,933.9,191,4,90,0,0.02,23.94,581.31,2.47,12,57,61.26
1228,hard,593.73,65,3,70,0,0.02,6.72,584.51,2.49,8,44,75.38
1229,hard,887.37,204,4,90,0,0.02,20.17,584.19,2.49,42,58,57.35
1230,hard,929.1,316,4,100,0,0.02,33.44,584.23,2.49,111,59,58.54
1231,hard,473.04,93,2,30,0,0.02,9.12,584.39,2.49,4,43,56.99
1232,hard,1468.24,645,5,90,0,0.02,65.54,594.65,2.53,214,96,49.77
1233,hard,238.32,44,1,-5,0,0.02,4.5,596.81,2.54,3,26,68.18
1234,hard,915.22,368,4,60,0,0.02,32.26,600.8,2.56,139,70,43.48
1235,hard,384.66,123,2,45,0,0.02,10.48,600.99,2.56,46,35,42.28
1236,hard,469.75,87,2,50,0,0.02,7.83,599.34,2.55,8,38,67.82
1237,hard,388.28,49,2,25,0,0.02,4.51,598.93,2.55,5,26,67.35
1238,hard,1240.51,405,5,125,0,0.02,34.97,605.04,2.57,123,80,56.79
1239,hard,1010.46,393,4,105,0,0.02,32.28,606.82,2.57,186,68,59.29
1240,hard,408.38,63,2,40,0,0.02,5.71,600.88,2.55,8,36,60.32
1241,hard,455.71,85,2,-55,0,0.02,7.78,598.86,2.54,6,44,64.71
1242,hard,671.08,91,3,80,0,0.02,8.48,601.33,2.55,10,53,70.33
1243,hard,665.08,112,3,35,0,0.02,11.56,605.56,2.57,21,60,63.39
1244,hard,187.09,25,1,0,0,0.02,3.17,596.12,2.54,1,19,80.0
1245,hard,635.97,109,3,30,0,0.02,9.67,596.03,2.54,9,55,57.8
1246,hard,478.03,82,2,15,0,0.02,6.79,587.24,2.51,7,45,60.98
1247,hard,385.55,47,2,40,0,0.02,4.49,579.32,2.49,4,27,72.34
1248,hard,43.61,679,2,40,0,0.02,55.63,573.86,2.48,556,37,12.08
1249,hard,620.08,102,3,75,0,0.02,8.64,575.5,2.49,20,43,69.61
1250,hard,515.22,124,2,20,0,0.02,10.37,574.48,2.48,8,44,58.06
1251,hard,1004.55,334,4,90,0,0.02,28.35,569.52,2.47,73,63,50.0
1252,hard,789.88,105,4,135,0,0.02,8.57,575.63,2.5,17,51,73.33
1253,hard,246.6,34,1,-25,0,0.02,2.87,571.5,2.48,0,23,76.47
1254,hard,412.61,49,2,50,0,0.02,4.09,575.74,2.5,4,32,75.51
1255,hard,212.52,29,1,-10,0,0.02,2.45,574.27,2.49,2,20,72.41
1256,hard,247.27,55,1,-5,0,0.02,4.56,574.45,2.49,4,26,63.64
1257,hard,419.43,92,2,25,0,0.02,7.29,572.82,2.49,16,39,58.7
1258,hard,432.94,81,2,60,0,0.02,6.32,572.81,2.49,6,36,55.56
1259,hard,412.71,78,2,-15,0,0.02,7.44,573.01,2.49,11,37,57.69
1260,hard,659.43,112,3,45,0,0.02,10.37,575.35,2.5,7,46,66.07
1261,hard,176.01,26,1,-5,0,0.02,1.83,570.27,2.48,3,17,69.23
1262,hard,416.55,74,2,20,0,0.02,6.42,569.77,2.48,7,35,52.7
1263,hard,462.46,81,2,10,0,0.02,6.43,569.67,2.48,8,43,64.2
1264,hard,633.72,102,3,55,0,0.02,8.33,571.83,2.49,10,46,60.78
1265,hard,547.67,64,3,45,0,0.02,6.08,574.95,2.51,6,34,73.44
1266,hard,776.61,171,4,115,0,0.02,14.2,574.71,2.52,53,42,57.89
1267,hard,192.38,36,1,0,0,0.02,3.31,572.61,2.51,7,22,69.44
1268,hard,414.17,55,2,25,0,0.02,5.33,575.05,2.52,4,33,63.64
1269,hard,472.06,78,2,20,0,0.02,7.04,573.43,2.52,13,41,64.1
1270,hard,453.48,111,2,10,0,0.02,9.31,569.47,2.51,16,40,58.56
1271,hard,409.74,57,2,30,0,0.02,4.93,569.18,2.51,4,32,66.67
1272,hard,476.81,73,2,20,0,0.02,5.94,562.2,2.49,2,40,67.12
1273,hard,203.93,33,1,5,0,0.02,2.93,561.78,2.49,3,21,72.73
1274,hard,435.25,70,2,30,0,0.02,5.83,563.54,2.5,2,34,61.43
1275,hard,177.05,53,1,-20,0,0.02,4.19,558.15,2.48,11,18,66.04
1276,hard,641.96,104,3,65,0,0.02,8.45,558.0,2.48,21,52,70.19
1277,hard,1134.34,353,4,95,0,0.02,33.35,558.97,2.48,36,74,54.39
1278,hard,411.84,64,2,45,0,0.02,5.29,558.39,2.48,4,33,60.94
1279,hard,1041.46,330,4,55,0,0.02,26.9,564.17,2.5,51,56,60.61
1280,hard,541.71,138,2,20,0,0.02,12.91,563.7,2.5,9,38,55.8
1281,hard,639.08,86,3,70,0,0.02,6.9,564.88,2.51,10,46,68.6
1282,hard,624.96,74,3,50,0,0.02,6.05,566.67,2.52,2,42,70.27
1283,hard,263.31,46,1,-10,0,0.02,3.71,564.56,2.51,3,26,67.39
1284,hard,647.96,103,3,55,0,0.02,8.73,566.03,2.52,9,49,63.11
1285,hard,658.7,157,3,15,0,0.02,13.61,564.27,2.52,29,53,58.6
1286,hard,210.16,25,1,-10,0,0.02,2.4,561.29,2.51,0,19,80.0
1287,hard,362.35,39,2,30,0,0.02,3.24,560.15,2.51,4,24,79.49
1288,hard,252.99,53,1,-5,0,0.02,4.56,556.41,2.49,6,31,62.26
1289,hard,420.7,70,2,15,0,0.02,7.17,554.07,2.48,9,40,61.43
1290,hard,874.61,172,4,125,0,0.02,13.65,556.67,2.5,50,63,70.35
1291,hard,255.06,51,1,-5,0,0.02,4.67,554.69,2.49,8,31,68.63
1292,hard,1316.44,659,5,75,0,0.02,56.97,563.78,2.52,254,87,46.28
1293,hard,1046.18,295,5,125,0,0.02,23.49,572.54,2.56,84,72,50.51
1294,hard,452.0,93,2,15,0,0.02,7.61,571.21,2.55,6,40,60.22
1295,hard,458.5,57,2,25,0,0.02,4.61,565.86,2.53,2,39,70.18
1296,hard,496.44,94,2,25,0,0.02,8.98,566.42,2.53,10,50,62.77
1297,hard,857.27,147,4,80,0,0.02,11.79,568.94,2.54,18,58,65.31
1298,hard,259.43,67,1,-5,0,0.02,5.19,566.83,2.53,4,28,56.72
1299,hard,622.88,75,3,75,0,0.02,6.26,563.8,2.52,5,46,68.0
1300,hard,896.83,267,4,100,0,0.02,21.63,564.39,2.52,68,61,52.06
1301,hard,741.7,385,4,90,0,0.02,36.15,562.81,2.52,249,57,44.68
1302,hard,214.11,55,1,10,0,0.02,4.3,562.63,2.52,5,21,54.55
1303,hard,284.38,99,1,-15,0,0.02,8.21,561.99,2.51,7,33,53.54
1304,hard,239.04,97,1,15,0,0.02,7.76,556.63,2.49,13,24,55.67
1305,hard,911.53,156,4,70,0,0.02,13.1,561.79,2.51,11,66,62.82
1306,hard,444.66,68,2,35,0,0.02,6.83,562.01,2.51,5,36,64.71
1307,hard,300.75,89,1,-5,0,0.02,6.88,560.49,2.5,9,34,60.67
1308,hard,218.56,33,1,-5,0,0.02,2.99,558.89,2.49,2,23,72.73
1309,hard,93.59,86,0,-50,0,0.02,7.12,552.84,2.46,10,25,44.19
1310,hard,602.65,97,3,70,0,0.02,9.19,554.93,2.47,11,43,63.92
1311,hard,189.55,49,1,0,0,0.02,4.71,552.7,2.46,12,21,57.14
1312,hard,212.55,30,1,-5,0,0.02,2.26,552.53,2.46,1,24,70.0
1313,hard,602.73,74,3,75,0,0.02,6.25,554.73,2.47,11,42,68.92
1314,hard,639.34,91,3,75,0,0.02,7.22,554.83,2.47,11,49,68.13
1315,hard,274.05,63,1,-25,0,0.02,5.85,551.6,2.45,7,36,61.9
1316,hard,902.28,184,4,95,0,0.02,16.34,549.71,2.45,21,63,59.24
1317,hard,634.68,106,3,60,0,0.02,8.8,550.71,2.46,10,44,63.21
1318,hard,213.54,36,1,-5,0,0.02,3.07,543.83,2.43,3,26,61.11
1319,hard,244.96,64,1,10,0,0.02,5.13,541.05,2.42,13,29,60.94
1320,hard,591.53,74,3,60,0,0.02,6.01,540.58,2.42,10,42,67.57
1321,hard,205.08,41,1,-25,0,0.02,3.81,536.46,2.4,4,23,65.85
1322,hard,1096.32,360,4,85,0,0.02,30.49,544.74,2.43,125,85,66.94
1323,hard,197.07,40,1,-10,0,0.02,3.06,540.52,2.41,7,24,47.5
1324,hard,581.9,121,3,45,0,0.02,10.11,534.19,2.4,38,44,74.38
1325,hard,595.01,96,3,80,0,0.02,9.0,531.04,2.39,28,38,75.0
1326,hard,845.9,134,4,110,0,0.02,11.18,535.49,2.41,7,45,64.18
1327,hard,510.52,120,2,20,0,0.02,10.5,531.25,2.39,12,52,55.0
